name,category,price,old_price,sellable_online,other_colors,short_description,depth,height,width,discounted,width_d,height_d,depth_d,discount_amount,size
DETOLF,Cabinets & cupboards,295.0,295.0,True,Yes,"        Glass-door cabinet,          43x163 cm",37.0,163.0,43.0,0,1,1,1,0.0,259333.0
KALLAX,Cabinets & cupboards,500.0,500.0,True,Yes,"        Shelving unit with 4 inserts,          77x147 cm",39.0,147.0,77.0,0,1,1,1,0.0,441441.0
BILLY / OXBERG,Cabinets & cupboards,315.0,315.0,True,Yes,"        Bookcase with doors,          80x30x106 cm",30.0,106.0,80.0,0,1,1,1,0.0,254400.0
SYVDE,Cabinets & cupboards,595.0,595.0,True,No,"        Cabinet with glass doors,          100x123 cm",48.0,123.0,100.0,0,1,1,1,0.0,590400.0
EKET,Cabinets & cupboards,377.0,432.0,True,Yes,"        Cabinet combination with feet,          70x25x107 cm",25.0,107.0,70.0,1,1,1,1,55.0,187250.0
LIXHULT,Cabinets & cupboards,580.0,580.0,True,Yes,"        Storage combination,          140x82 cm",35.0,60.0,140.0,0,1,1,1,0.0,294000.0
LIXHULT,Cabinets & cupboards,175.0,175.0,True,No,"        Cabinet,          60x35 cm",35.0,35.0,60.0,0,1,1,1,0.0,73500.0
BILLY / OXBERG,Cabinets & cupboards,195.0,195.0,True,Yes,"        Bookcase with door,          40x30x106 cm",30.0,106.0,40.0,0,1,1,1,0.0,127200.0
HEMNES,Cabinets & cupboards,1595.0,1595.0,True,Yes,"        Glass-door cabinet with 3 drawers,          90x197 cm",37.0,197.0,90.0,0,1,1,1,0.0,656010.0
BILLY / OXBERG,Cabinets & cupboards,385.0,385.0,True,Yes,"        Bookcase with doors,          80x30x202 cm",30.0,202.0,80.0,0,1,1,1,0.0,484800.0
BESTÅ,Cabinets & cupboards,920.0,920.0,True,Yes,"        Storage combination with doors,          120x42x74 cm",42.0,74.0,120.0,0,1,1,1,0.0,372960.0
LIXHULT,Cabinets & cupboards,350.0,350.0,True,No,"        Cabinet combination,          120x35x57 cm",35.0,35.0,120.0,0,1,1,1,0.0,147000.0
BRUSALI,Cabinets & cupboards,595.0,595.0,True,No,"        High cabinet with door,          80x190 cm",48.0,190.0,80.0,0,1,1,1,0.0,729600.0
IVAR,Cabinets & cupboards,345.0,345.0,True,No,"        Cabinet with doors,          80x83 cm",30.0,83.0,80.0,0,1,1,1,0.0,199200.0
BRIMNES,Cabinets & cupboards,445.0,445.0,True,Yes,"        Cabinet with doors,          78x95 cm",41.0,95.0,78.0,0,1,1,1,0.0,303810.0
LIXHULT,Cabinets & cupboards,356.0,356.0,True,No,"        Wall-mounted cabinet combination,          50x25x50 cm",25.0,50.0,50.0,0,1,1,1,0.0,62500.0
BRIMNES,Cabinets & cupboards,395.0,395.0,True,Yes,"        Cabinet with doors,          78x95 cm",41.0,95.0,78.0,0,1,1,1,0.0,303810.0
ROTHULT,Cabinets & cupboards,95.0,95.0,True,No,        Smart lock,37.49367088607595,7.0,3.0,0,1,1,0,0.0,21.0
BRUSALI,Cabinets & cupboards,375.0,375.0,True,No,"        Cabinet with doors,          80x93 cm",48.0,93.0,80.0,0,1,1,1,0.0,357120.0
HEMNES,Cabinets & cupboards,1395.0,1395.0,True,Yes,"        Sideboard,          157x88 cm",47.0,88.0,157.0,0,1,1,1,0.0,649352.0
LIXHULT,Cabinets & cupboards,663.0,663.0,True,No,"        Storage combination,          130x117 cm",35.0,95.0,130.0,0,1,1,1,0.0,432250.0
BILLY / OXBERG,Cabinets & cupboards,575.0,575.0,True,Yes,"        Bookcase,          80x30x202 cm",30.0,202.0,80.0,0,1,1,1,0.0,484800.0
LIATORP,Cabinets & cupboards,1295.0,1295.0,True,No,"        Glass-door cabinet,          96x214 cm",42.0,214.0,96.0,0,1,1,1,0.0,862848.0
BESTÅ,Cabinets & cupboards,1870.0,1870.0,True,Yes,"        Storage combination with doors,          120x40x192 cm",40.0,192.0,120.0,0,1,1,1,0.0,921600.0
LIATORP,Cabinets & cupboards,1345.0,1345.0,True,No,"        Sideboard,          145x87 cm",48.0,87.0,145.0,0,1,1,1,0.0,605520.0
IVAR,Cabinets & cupboards,440.0,440.0,True,No,"        Cabinet with doors,          89x30x124 cm",30.0,124.0,89.0,0,1,1,1,0.0,331080.0
LIXHULT,Cabinets & cupboards,145.0,145.0,True,Yes,"        Cabinet,          35x60 cm",35.0,60.0,35.0,0,1,1,1,0.0,73500.0
BRIMNES,Cabinets & cupboards,476.0,595.0,True,Yes,"        Glass-door cabinet,          80x190 cm",35.0,190.0,80.0,1,1,1,1,119.0,532000.0
EKET,Cabinets & cupboards,656.0,656.0,True,Yes,"        Wall-mounted cabinet combination,          80x35x210 cm",35.0,210.0,80.0,0,1,1,1,0.0,588000.0
MILSBO,Cabinets & cupboards,995.0,995.0,True,Yes,"        Glass-door cabinet,          73x175 cm",42.0,175.0,73.0,0,1,1,1,0.0,536550.0
BILLY / OXBERG,Cabinets & cupboards,915.0,915.0,True,Yes,"        Bookcase with glass-doors,          120x30x202 cm",30.0,202.0,120.0,0,1,1,1,0.0,727200.0
HAVSTA,Cabinets & cupboards,925.0,925.0,True,Yes,"        Cabinet with plinth,          81x37x134 cm",37.0,134.0,81.0,0,1,1,1,0.0,401598.0
LIATORP,Cabinets & cupboards,1445.0,1445.0,True,No,"        Bookcase with glass-doors,          96x214 cm",38.0,214.0,96.0,0,1,1,1,0.0,780672.0
LIXHULT,Cabinets & cupboards,409.0,409.0,True,No,"        Storage combination,          95x82 cm",35.0,60.0,95.0,0,1,1,1,0.0,199500.0
IKEA PS,Cabinets & cupboards,425.0,425.0,True,No,"        Cabinet,          119x63 cm",40.0,63.0,119.0,0,1,1,1,0.0,299880.0
EKET,Cabinets & cupboards,620.0,620.0,True,Yes,"        Cabinet combination with legs,          140x35x80 cm",35.0,80.0,140.0,0,1,1,1,0.0,392000.0
FABRIKÖR,Cabinets & cupboards,636.0,795.0,True,Yes,"        Glass-door cabinet,          81x113 cm",42.0,113.0,81.0,1,1,1,1,159.0,384426.0
BESTÅ,Cabinets & cupboards,1045.0,1045.0,True,Yes,"        Storage combination with doors,          120x42x202 cm",42.0,202.0,120.0,0,1,1,1,0.0,1018080.0
BILLY,Cabinets & cupboards,516.0,645.0,True,Yes,"        Bookcase with glass-doors,          80x30x202 cm",30.0,202.0,80.0,1,1,1,1,129.0,484800.0
REGISSÖR,Cabinets & cupboards,796.0,995.0,True,Yes,"        Cabinet,          118x110 cm",38.0,110.0,118.0,1,1,1,1,199.0,493240.0
BESTÅ,Cabinets & cupboards,980.0,980.0,True,Yes,"        TV bench with doors,          120x42x74 cm",42.0,74.0,120.0,0,1,1,1,0.0,372960.0
BESTÅ,Cabinets & cupboards,2470.0,2470.0,True,Yes,"        TV storage combination,          240x42x230 cm",42.0,230.0,240.0,0,1,1,1,0.0,2318400.0
BILLY / MORLIDEN,Cabinets & cupboards,245.0,245.0,True,Yes,"        Bookcase with glass door,          40x30x106 cm",30.0,106.0,40.0,0,1,1,1,0.0,127200.0
EDVALLA,Cabinets & cupboards,25.0,25.0,True,No,"        Drop handle,          18 mm",11.0,113.40869565217392,33.0,0,1,0,1,0.0,363.0
PLATSA,Cabinets & cupboards,1268.0,1505.0,True,No,"        Storage combination,          80x42x301 cm",42.0,301.0,80.0,1,1,1,1,237.0,1011360.0
LIXHULT,Cabinets & cupboards,89.0,89.0,True,Yes,"        Cabinet,          25x25 cm",25.0,25.0,25.0,0,1,1,1,0.0,15625.0
HEMNES,Cabinets & cupboards,595.0,595.0,True,No,"        High cabinet with glass door,          42x38x131 cm",38.0,131.0,42.0,0,1,1,1,0.0,209076.0
BESTÅ,Cabinets & cupboards,1400.0,1400.0,True,Yes,"        Storage combination with doors,          180x42x74 cm",42.0,74.0,180.0,0,1,1,1,0.0,559440.0
BRYGGJA,Cabinets & cupboards,597.0,995.0,True,No,"        Storage unit,          120x173 cm",43.0,173.0,120.0,1,1,1,1,398.0,892680.0
BILLY / OXBERG,Cabinets & cupboards,930.0,930.0,True,Yes,"        Bookcase with panel/glass doors,          120x30x202 cm",30.0,202.0,120.0,0,1,1,1,0.0,727200.0
LIXHULT,Cabinets & cupboards,700.0,700.0,True,No,"        Cabinet combination,          120x35x92 cm",35.0,70.0,120.0,0,1,1,1,0.0,294000.0
LIXHULT,Cabinets & cupboards,178.0,178.0,True,Yes,"        Storage combination,          25x25x50 cm",25.0,50.0,25.0,0,1,1,1,0.0,31250.0
BEKANT,Cabinets & cupboards,1389.0,1389.0,True,Yes,"        Storage unit with smart lock,          61x101 cm",45.0,101.0,61.0,0,1,1,1,0.0,277245.0
ERIK,Cabinets & cupboards,595.0,595.0,True,Yes,"        File cabinet,          41x104 cm",50.0,104.0,41.0,0,1,1,1,0.0,213200.0
BESTÅ,Cabinets & cupboards,25.0,25.0,True,Yes,"        Shelf,          56x16 cm",16.0,113.40869565217392,56.0,0,1,0,1,0.0,896.0
BESTÅ,Cabinets & cupboards,170.0,170.0,True,Yes,"        Frame,          120x40x38 cm",40.0,38.0,120.0,0,1,1,1,0.0,182400.0
MALSJÖ,Cabinets & cupboards,2100.0,2100.0,True,No,"        Sideboard basic unit,          145x92 cm",48.0,92.0,145.0,0,1,1,1,0.0,640320.0
HAVSTA,Cabinets & cupboards,695.0,695.0,True,Yes,"        Cabinet with plinth,          81x47x89 cm",47.0,89.0,81.0,0,1,1,1,0.0,338823.0
LIXHULT,Cabinets & cupboards,643.0,643.0,True,No,"        Storage combination,          130x82 cm",35.0,60.0,130.0,0,1,1,1,0.0,273000.0
GALANT,Cabinets & cupboards,5290.0,5290.0,True,Yes,"        Storage combination w sliding doors,          320x120 cm",45.0,120.0,320.0,0,1,1,1,0.0,1728000.0
GALANT,Cabinets & cupboards,945.0,945.0,True,Yes,"        Cabinet with doors,          80x120 cm",45.0,120.0,80.0,0,1,1,1,0.0,432000.0
HÄLLAN,Cabinets & cupboards,875.0,875.0,True,No,"        Storage combination with doors,          45x47x167 cm",47.0,167.0,45.0,0,1,1,1,0.0,353205.0
UPPLEVA,Cabinets & cupboards,145.0,145.0,True,No,"        Wall bracket for TV, tilt/swivel,          19-32 """,37.49367088607595,113.40869565217392,98.75,0,0,0,0,0.0,1.0
HÄLLAN,Cabinets & cupboards,700.0,700.0,True,No,"        Storage combination with doors,          45x47x167 cm",47.0,167.0,45.0,0,1,1,1,0.0,353205.0
BESTÅ,Cabinets & cupboards,225.0,225.0,True,Yes,"        Frame,          60x40x192 cm",40.0,192.0,60.0,0,1,1,1,0.0,460800.0
FABRIKÖR,Cabinets & cupboards,676.0,845.0,True,Yes,"        Glass-door cabinet,          57x150 cm",47.0,150.0,57.0,1,1,1,1,169.0,401850.0
BILLY / MORLIDEN,Cabinets & cupboards,415.0,415.0,True,Yes,"        Bookcase with glass-doors,          80x30x106 cm",30.0,106.0,80.0,0,1,1,1,0.0,254400.0
GUBBARP,Cabinets & cupboards,3.0,3.0,True,Yes,"        Knob,          21 mm",27.0,113.40869565217392,98.75,0,0,0,1,0.0,27.0
EKET,Cabinets & cupboards,1248.0,1307.0,True,Yes,"        Cabinet combination with feet,          70x35x212 cm",35.0,212.0,70.0,1,1,1,1,59.0,519400.0
IDÅSEN,Cabinets & cupboards,995.0,995.0,True,Yes,"        High cabinet with drawer and doors,          45x172 cm",47.0,172.0,45.0,0,1,1,1,0.0,363780.0
BESTÅ,Cabinets & cupboards,475.0,475.0,True,Yes,"        TV bench,          180x40x38 cm",40.0,38.0,180.0,0,1,1,1,0.0,273600.0
HAVSTA,Cabinets & cupboards,975.0,975.0,True,Yes,"        Glass-door cabinet with plinth,          81x37x134 cm",37.0,134.0,81.0,0,1,1,1,0.0,401598.0
BESTÅ,Cabinets & cupboards,25.0,25.0,True,No,"        Suspension rail,          60 cm",37.49367088607595,113.40869565217392,98.75,0,0,0,0,0.0,1.0
BESTÅ,Cabinets & cupboards,25.0,25.0,True,Yes,"        Shelf,          56x36 cm",36.0,113.40869565217392,56.0,0,1,0,1,0.0,2016.0
BESTÅ,Cabinets & cupboards,420.0,420.0,True,Yes,"        Cabinet unit,          60x40x202 cm",40.0,202.0,60.0,0,1,1,1,0.0,484800.0
LIXHULT,Cabinets & cupboards,508.0,508.0,True,No,"        Storage combination,          95x92 cm",35.0,70.0,95.0,0,1,1,1,0.0,232750.0
BRIMNES,Cabinets & cupboards,952.0,1190.0,True,Yes,"        Storage combination w glass doors,          160x35x190 cm",35.0,190.0,160.0,1,1,1,1,238.0,1064000.0
HAVSTA,Cabinets & cupboards,1900.0,1900.0,True,Yes,"        Storage combination w glass-doors,          162x37x134 cm",37.0,134.0,162.0,0,1,1,1,0.0,803196.0
BESTÅ BURS,Cabinets & cupboards,1195.0,1195.0,True,No,"        TV bench,          180x41x49 cm",41.0,49.0,180.0,0,1,1,1,0.0,361620.0
MARKERAD,Cabinets & cupboards,597.0,995.0,True,No,"        Glass-door cabinet,          80x80 cm",40.0,80.0,80.0,1,1,1,1,398.0,256000.0
EKET,Cabinets & cupboards,356.0,356.0,True,Yes,"        Cabinet combination with feet,          35x35x107 cm",35.0,107.0,35.0,0,1,1,1,0.0,131075.0
GALANT,Cabinets & cupboards,6480.0,6480.0,True,Yes,"        Storage combination w sliding doors,          320x200 cm",45.0,200.0,320.0,0,1,1,1,0.0,2880000.0
HÄLLAN,Cabinets & cupboards,650.0,650.0,True,No,"        Storage combination with doors,          45x47x142 cm",47.0,142.0,45.0,0,1,1,1,0.0,300330.0
HAVSTA,Cabinets & cupboards,995.0,995.0,True,Yes,"        Cabinet with plinth,          121x47x89 cm",47.0,89.0,121.0,0,1,1,1,0.0,506143.0
BESTÅ,Cabinets & cupboards,1305.0,1305.0,True,Yes,"        Wall-mounted cabinet combination,          180x42x64 cm",42.0,64.0,180.0,0,1,1,1,0.0,483840.0
EKET,Cabinets & cupboards,195.0,195.0,True,Yes,"        Cabinet with 2 drawers,          35x35x35 cm",35.0,35.0,35.0,0,1,1,1,0.0,42875.0
BESTÅ,Cabinets & cupboards,25.0,25.0,True,No,        Soft closing/push-open hinge,37.49367088607595,113.40869565217392,98.75,0,0,0,0,0.0,1.0
HAVSTA,Cabinets & cupboards,1240.0,1240.0,True,Yes,"        Storage combination,          81x47x212 cm",47.0,212.0,81.0,0,1,1,1,0.0,807084.0
BESTÅ,Cabinets & cupboards,2980.0,2980.0,True,Yes,"        TV storage combination/glass doors,          240x42x230 cm",42.0,230.0,240.0,0,1,1,1,0.0,2318400.0
REGISSÖR,Cabinets & cupboards,1356.0,1695.0,True,Yes,"        Glass-door cabinet,          118x203 cm",38.0,203.0,118.0,1,1,1,1,339.0,910252.0
BESTÅ,Cabinets & cupboards,480.0,480.0,True,Yes,"        Wall cabinet with 2 doors,          60x22x128 cm",22.0,128.0,60.0,0,1,1,1,0.0,168960.0
HÄLLAN,Cabinets & cupboards,325.0,325.0,True,No,"        Cabinet,          45x75 cm",47.0,75.0,45.0,0,1,1,1,0.0,158625.0
BESTÅ,Cabinets & cupboards,1020.0,1020.0,True,Yes,"        Storage combination w glass doors,          60x22x202 cm",22.0,202.0,60.0,0,1,1,1,0.0,266640.0
LIXHULT,Cabinets & cupboards,363.0,363.0,True,Yes,"        Storage combination,          60x92 cm",35.0,70.0,60.0,0,1,1,1,0.0,147000.0
FIXA,Cabinets & cupboards,5.6,7.0,True,No,        Drill template,37.49367088607595,113.40869565217392,64.0,1,1,0,0,1.4000000000000004,64.0
ENERYDA,Cabinets & cupboards,22.0,22.0,True,Yes,"        Knob,          27 mm",37.49367088607595,113.40869565217392,98.75,0,0,0,0,0.0,1.0
HAVSTA,Cabinets & cupboards,80.0,80.0,True,Yes,"        Plinth,          81x37x12 cm",37.0,12.0,81.0,0,1,1,1,0.0,35964.0
BESTÅ,Cabinets & cupboards,510.0,510.0,True,Yes,"        TV bench,          120x40x48 cm",40.0,48.0,120.0,0,1,1,1,0.0,230400.0
BESTÅ,Cabinets & cupboards,100.0,100.0,True,Yes,"        Frame,          60x20x38 cm",20.0,38.0,60.0,0,1,1,1,0.0,45600.0
LIATORP,Cabinets & cupboards,4335.0,4335.0,True,No,"        Storage combination with doors,          276x214 cm",38.0,214.0,276.0,0,1,1,1,0.0,2244432.0
BESTÅ,Cabinets & cupboards,965.0,965.0,True,Yes,"        Storage combination w glass doors,          60x42x193 cm",42.0,193.0,60.0,0,1,1,1,0.0,486360.0
EDVALLA,Cabinets & cupboards,25.0,25.0,True,No,"        Drop handle,          18 mm",11.0,113.40869565217392,33.0,0,1,0,1,0.0,363.0
BESTÅ,Cabinets & cupboards,125.0,125.0,True,Yes,"        Frame,          60x40x38 cm",40.0,38.0,60.0,0,1,1,1,0.0,91200.0
BESTÅ,Cabinets & cupboards,925.0,925.0,True,Yes,"        TV bench with doors,          180x42x38 cm",42.0,38.0,180.0,0,1,1,1,0.0,287280.0
BESTÅ,Cabinets & cupboards,25.0,25.0,True,No,"        Glass shelf,          56x16 cm",16.0,113.40869565217392,56.0,0,1,0,1,0.0,896.0
LIXHULT,Cabinets & cupboards,99.0,99.0,True,Yes,"        Cabinet,          35x35 cm",35.0,35.0,35.0,0,1,1,1,0.0,42875.0
HEDRA,Cabinets & cupboards,9.0,9.0,True,No,"        Knob,          32 mm",27.0,113.40869565217392,98.75,0,0,0,1,0.0,27.0
NANNARP,Cabinets & cupboards,40.0,40.0,True,Yes,        Leg,100.0,100.0,100.0,0,1,1,1,0.0,1000000.0
SELSVIKEN,Cabinets & cupboards,125.0,125.0,True,Yes,"        Door/drawer front,          60x38 cm",37.49367088607595,38.0,60.0,0,1,1,0,0.0,2280.0
HAVSTA,Cabinets & cupboards,845.0,845.0,True,Yes,"        Cabinet,          81x35x123 cm",35.0,123.0,81.0,0,1,1,1,0.0,348705.0
HAVSTA,Cabinets & cupboards,1550.0,1550.0,True,Yes,"        Storage combination,          162x37x134 cm",37.0,134.0,162.0,0,1,1,1,0.0,803196.0
HACKÅS,Cabinets & cupboards,32.0,32.0,True,No,"        Handle,          100 mm",18.0,113.40869565217392,24.0,0,1,0,1,0.0,432.0
BESTÅ,Cabinets & cupboards,375.0,375.0,True,Yes,"        TV bench,          120x40x38 cm",40.0,38.0,120.0,0,1,1,1,0.0,182400.0
LAPPVIKEN,Cabinets & cupboards,45.0,45.0,True,Yes,"        Drawer front,          60x26 cm",37.49367088607595,26.0,60.0,0,1,1,0,0.0,1560.0
BESTÅ,Cabinets & cupboards,30.0,30.0,True,No,"        Glass shelf,          56x36 cm",36.0,113.40869565217392,56.0,0,1,0,1,0.0,2016.0
BILLY / OXBERG,Cabinets & cupboards,1390.0,1390.0,True,Yes,"        Bookcase,          160x30x202 cm",30.0,202.0,160.0,0,1,1,1,0.0,969600.0
BESTÅ,Cabinets & cupboards,225.0,225.0,True,Yes,"        Frame,          120x40x64 cm",40.0,64.0,120.0,0,1,1,1,0.0,307200.0
HÄLLAN,Cabinets & cupboards,275.0,275.0,True,No,"        Cabinet,          45x50 cm",47.0,50.0,45.0,0,1,1,1,0.0,105750.0
HAVSTA,Cabinets & cupboards,1295.0,1295.0,True,Yes,"        Glass-door cabinet,          121x35x123 cm",35.0,123.0,121.0,0,1,1,1,0.0,520905.0
GALANT,Cabinets & cupboards,2545.0,2545.0,True,Yes,"        Cabinet with sliding doors,          160x120 cm",45.0,120.0,160.0,0,1,1,1,0.0,864000.0
BESTÅ,Cabinets & cupboards,1600.5,1650.0,True,Yes,"        Storage combination with doors,          180x42x112 cm",42.0,112.0,180.0,1,1,1,1,49.5,846720.0
LIXHULT,Cabinets & cupboards,267.0,267.0,True,No,"        Storage combination,          25x75 cm",25.0,75.0,25.0,0,1,1,1,0.0,46875.0
BESTÅ,Cabinets & cupboards,1570.0,1570.0,True,Yes,"        Storage combination w glass doors,          120x40x128 cm",40.0,128.0,120.0,0,1,1,1,0.0,614400.0
NOTVIKEN,Cabinets & cupboards,60.0,60.0,True,Yes,"        Drawer front,          60x26 cm",37.49367088607595,26.0,60.0,0,1,1,0,0.0,1560.0
BESTÅ,Cabinets & cupboards,1820.0,1820.0,True,Yes,"        Storage combination w doors/drawers,          120x42x240 cm",42.0,240.0,120.0,0,1,1,1,0.0,1209600.0
ENERYDA,Cabinets & cupboards,35.0,35.0,True,Yes,"        Handle,          112 mm",30.0,113.40869565217392,17.0,0,1,0,1,0.0,510.0
BESTÅ,Cabinets & cupboards,135.0,135.0,True,Yes,"        Frame,          60x40x64 cm",40.0,64.0,60.0,0,1,1,1,0.0,153600.0
BESTÅ / EKET,Cabinets & cupboards,1469.0,1469.0,True,Yes,"        Cabinet combination for TV,          180x40x170 cm",40.0,170.0,180.0,0,1,1,1,0.0,1224000.0
EKET,Cabinets & cupboards,114.0,114.0,True,Yes,"        Wall-mounted cabinet combination,          35x35x35 cm",35.0,35.0,35.0,0,1,1,1,0.0,42875.0
BILLY / OXBERG,Cabinets & cupboards,2295.0,2295.0,True,Yes,"        Bookcase,          200x30x237 cm",30.0,237.0,200.0,0,1,1,1,0.0,1422000.0
HÄLLAN,Cabinets & cupboards,1575.0,1575.0,True,No,"        Storage combination with doors,          90x47x167 cm",47.0,167.0,90.0,0,1,1,1,0.0,706410.0
HAVSTA,Cabinets & cupboards,2645.0,2645.0,True,Yes,"        Storage comb w sliding glass doors,          283x37x134 cm",37.0,134.0,283.0,0,1,1,1,0.0,1403114.0
LAPPVIKEN,Cabinets & cupboards,31.5,45.0,True,Yes,"        Door/drawer front,          60x38 cm",37.49367088607595,38.0,60.0,1,1,1,0,13.5,2280.0
LIXHULT,Cabinets & cupboards,841.0,841.0,True,No,"        Storage combination,          130x117 cm",35.0,95.0,130.0,0,1,1,1,0.0,432250.0
BEKANT,Cabinets & cupboards,1355.0,1355.0,True,Yes,"        Storage unit on castors,          61x101 cm",45.0,101.0,61.0,0,1,1,1,0.0,277245.0
BILLSBRO,Cabinets & cupboards,15.0,15.0,True,No,"        Handle,          40 mm",37.49367088607595,113.40869565217392,98.75,0,0,0,0,0.0,1.0
MÖLLARP,Cabinets & cupboards,12.0,12.0,True,No,"        Knob,          14 mm",25.0,113.40869565217392,98.75,0,0,0,1,0.0,25.0
KALLVIKEN,Cabinets & cupboards,95.0,95.0,True,No,"        Drawer front,          60x26 cm",37.49367088607595,26.0,60.0,0,1,1,0,0.0,1560.0
BESTÅ,Cabinets & cupboards,150.0,150.0,True,Yes,"        Top panel for TV,          180x40 cm",40.0,113.40869565217392,180.0,0,1,0,1,0.0,7200.0
IDÅSEN,Cabinets & cupboards,1495.0,1495.0,True,No,"        Cabinet with sliding glass doors,          120x140 cm",45.0,140.0,120.0,0,1,1,1,0.0,756000.0
HAVSTA,Cabinets & cupboards,1590.0,1590.0,True,Yes,"        Storage combination w glass-doors,          81x47x212 cm",47.0,212.0,81.0,0,1,1,1,0.0,807084.0
HAVSTA,Cabinets & cupboards,1950.0,1950.0,True,Yes,"        Storage combination w glass doors,          162x37x134 cm",37.0,134.0,162.0,0,1,1,1,0.0,803196.0
